date,state,crop_name,category,farm_price_rm,wholesale_price_rm,retail_price_rm
2025-10-28,Sarawak,Bayam,Sayur,2.5,3.39,4.09
2025-10-28,Sarawak,Kangkung,Sayur,1.93,2.57,3.04
2025-10-28,Sarawak,Bendi,Sayur,3.82,5.08,6.08
2025-10-28,Sarawak,Halia,Sayur,4.0,4.71,5.62
2025-10-28,Sarawak,Pisang Cavendish,Buah,3.06,3.83,4.54
2025-10-28,Sarawak,Betik,Buah,1.9,2.57,3.63
2025-10-28,Sarawak,Tembikai,Buah,1.41,1.9,2.47
2025-10-28,Sarawak,Nanas,Buah,1.56,2.12,2.82
2025-10-28,Selangor,Cili Merah,Sayur,6.75,8.88,11.23
2025-10-28,Selangor,Cili Akar,Sayur,9.79,13.11,15.78
2025-10-28,Selangor,Kobis Bulat,Sayur,1.95,2.71,3.81
2025-10-28,Selangor,Sawi Bulat,Sayur,3.15,3.76,5.31
2025-10-28,Selangor,Tomato,Sayur,3.35,4.49,6.33
2025-10-28,Selangor,Timun,Sayur,1.83,2.34,2.89
2025-10-28,Selangor,Kacang Panjang,Sayur,4.9,6.16,8.71
2025-10-28,Selangor,Terung,Sayur,3.05,4.33,5.87
2025-10-28,Selangor,Bayam,Sayur,3.14,4.06,4.83
2025-10-28,Selangor,Kangkung,Sayur,2.85,3.53,4.16
2025-10-28,Selangor,Bendi,Sayur,4.09,5.5,7.25
2025-10-28,Selangor,Halia,Sayur,5.16,7.23,9.28
2025-10-28,Selangor,Pisang Cavendish,Buah,2.97,3.54,4.62
2025-10-28,Selangor,Betik,Buah,2.24,2.65,3.25
2025-10-28,Selangor,Tembikai,Buah,1.91,2.72,3.46
2025-10-28,Selangor,Nanas,Buah,2.47,2.93,4.15
2025-10-28,Terengganu,Cili Merah,Sayur,5.14,6.82,8.59
2025-10-28,Terengganu,Cili Akar,Sayur,7.08,8.73,10.36
2025-10-28,Terengganu,Kobis Bulat,Sayur,3.26,3.87,4.68
2025-10-28,Terengganu,Sawi Bulat,Sayur,3.2,3.97,4.82
2025-10-28,Terengganu,Tomato,Sayur,2.12,2.9,4.06
2025-10-28,Terengganu,Timun,Sayur,2.39,3.01,3.56
2025-10-28,Terengganu,Kacang Panjang,Sayur,3.6,4.32,6.07
2025-10-28,Terengganu,Terung,Sayur,3.97,4.96,5.96
2025-10-28,Terengganu,Bayam,Sayur,2.01,2.68,3.35
2025-10-28,Terengganu,Kangkung,Sayur,2.58,3.25,3.99
2025-10-28,Terengganu,Bendi,Sayur,3.1,3.84,5.25
2025-10-28,Terengganu,Halia,Sayur,3.07,4.31,5.14
2025-10-28,Terengganu,Pisang Cavendish,Buah,1.9,2.64,3.63
2025-10-28,Terengganu,Betik,Buah,1.79,2.19,2.74
2025-10-28,Terengganu,Tembikai,Buah,1.22,1.65,2.02
2025-10-28,Terengganu,Nanas,Buah,1.39,1.93,2.39
2025-10-28,W.P. Kuala Lumpur,Cili Merah,Sayur,6.57,7.78,10.86
2025-10-28,W.P. Kuala Lumpur,Cili Akar,Sayur,9.71,12.25,14.71
2025-10-28,W.P. Kuala Lumpur,Kobis Bulat,Sayur,3.61,4.56,5.38
2025-10-28,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.83,3.51,4.34
2025-10-28,W.P. Kuala Lumpur,Tomato,Sayur,4.51,5.59,7.31
2025-10-28,W.P. Kuala Lumpur,Timun,Sayur,2.05,2.77,3.56
2025-10-28,W.P. Kuala Lumpur,Kacang Panjang,Sayur,5.48,6.46,8.21
2025-10-28,W.P. Kuala Lumpur,Terung,Sayur,3.82,4.78,6.27
2025-10-28,W.P. Kuala Lumpur,Bayam,Sayur,2.19,2.96,3.74
2025-10-28,W.P. Kuala Lumpur,Kangkung,Sayur,2.8,3.9,5.03
2025-10-28,W.P. Kuala Lumpur,Bendi,Sayur,4.16,5.02,6.2
2025-10-28,W.P. Kuala Lumpur,Halia,Sayur,5.56,7.13,9.33
2025-10-28,W.P. Kuala Lumpur,Pisang Cavendish,Buah,2.8,3.93,4.92
2025-10-28,W.P. Kuala Lumpur,Betik,Buah,2.24,2.69,3.51
2025-10-28,W.P. Kuala Lumpur,Tembikai,Buah,1.99,2.35,3.14
2025-10-28,W.P. Kuala Lumpur,Nanas,Buah,2.48,3.36,4.04
2025-10-29,Johor,Cili Merah,Sayur,6.63,8.99,12.74
2025-10-29,Johor,Cili Akar,Sayur,9.13,13.03,15.85
2025-10-29,Johor,Kobis Bulat,Sayur,3.28,4.08,5.57
2025-10-29,Johor,Sawi Bulat,Sayur,3.15,3.8,4.77
2025-10-29,Johor,Tomato,Sayur,4.13,5.63,7.34
2025-10-29,Johor,Timun,Sayur,2.84,3.34,3.99
2025-10-29,Johor,Kacang Panjang,Sayur,3.9,5.17,6.11
2025-10-29,Johor,Terung,Sayur,3.72,4.63,6.18
2025-10-29,Johor,Bayam,Sayur,2.86,4.03,4.78
2025-10-29,Johor,Kangkung,Sayur,2.46,3.3,4.17
2025-10-29,Johor,Bendi,Sayur,3.63,4.29,5.79
2025-10-29,Johor,Halia,Sayur,3.82,4.95,6.58
2025-10-29,Johor,Pisang Cavendish,Buah,2.69,3.75,4.91
2025-10-29,Johor,Betik,Buah,2.57,3.06,3.69
2025-10-29,Johor,Tembikai,Buah,1.94,2.7,3.19
2025-10-29,Johor,Nanas,Buah,2.36,3.27,3.98
2025-10-29,Kedah,Cili Merah,Sayur,6.69,8.46,11.64
2025-10-29,Kedah,Cili Akar,Sayur,7.89,11.24,14.06
2025-10-29,Kedah,Kobis Bulat,Sayur,2.56,3.07,3.8
2025-10-29,Kedah,Sawi Bulat,Sayur,2.27,2.88,3.65
2025-10-29,Kedah,Tomato,Sayur,3.85,5.42,6.53
2025-10-29,Kedah,Timun,Sayur,1.94,2.5,3.16
2025-10-29,Kedah,Kacang Panjang,Sayur,4.05,5.01,6.18
2025-10-29,Kedah,Terung,Sayur,3.48,4.26,5.9
2025-10-29,Kedah,Bayam,Sayur,2.36,3.31,4.45
2025-10-29,Kedah,Kangkung,Sayur,2.43,3.0,3.76
2025-10-29,Kedah,Bendi,Sayur,3.3,4.47,5.8
2025-10-29,Kedah,Halia,Sayur,3.24,4.46,5.7
2025-10-29,Kedah,Pisang Cavendish,Buah,2.13,2.76,3.71
2025-10-29,Kedah,Betik,Buah,1.7,2.21,3.12
2025-10-29,Kedah,Tembikai,Buah,1.35,1.91,2.37
2025-10-29,Kedah,Nanas,Buah,1.55,1.96,2.79
2025-10-29,Kelantan,Cili Merah,Sayur,5.8,8.22,9.71
2025-10-29,Kelantan,Cili Akar,Sayur,6.15,8.11,11.39
2025-10-29,Kelantan,Kobis Bulat,Sayur,2.69,3.29,4.68
2025-10-29,Kelantan,Sawi Bulat,Sayur,2.27,3.12,4.38
2025-10-29,Kelantan,Tomato,Sayur,2.65,3.48,4.25
2025-10-29,Kelantan,Timun,Sayur,1.98,2.45,3.45
2025-10-29,Kelantan,Kacang Panjang,Sayur,2.97,4.22,5.01
2025-10-29,Kelantan,Terung,Sayur,3.26,4.07,5.0
2025-10-29,Kelantan,Bayam,Sayur,1.99,2.45,2.91
2025-10-29,Kelantan,Kangkung,Sayur,1.43,1.87,2.3
2025-10-29,Kelantan,Bendi,Sayur,3.16,4.29,5.76
2025-10-29,Kelantan,Halia,Sayur,3.6,4.94,7.03
2025-10-29,Kelantan,Pisang Cavendish,Buah,2.11,2.5,3.41
2025-10-29,Kelantan,Betik,Buah,1.3,1.83,2.55
2025-10-29,Kelantan,Tembikai,Buah,1.7,2.14,2.57
2025-10-29,Kelantan,Nanas,Buah,2.0,2.5,3.17
2025-10-29,Melaka,Cili Merah,Sayur,6.74,8.74,10.79
2025-10-29,Melaka,Cili Akar,Sayur,8.36,9.96,13.36
2025-10-29,Melaka,Kobis Bulat,Sayur,3.11,3.79,4.57
2025-10-29,Melaka,Sawi Bulat,Sayur,2.61,3.24,4.55
2025-10-29,Melaka,Tomato,Sayur,3.38,4.41,5.81
2025-10-29,Melaka,Timun,Sayur,2.23,3.08,3.79
2025-10-29,Melaka,Kacang Panjang,Sayur,3.62,4.52,5.95
2025-10-29,Melaka,Terung,Sayur,3.26,4.36,5.25
2025-10-29,Melaka,Bayam,Sayur,2.47,3.19,3.99
2025-10-29,Melaka,Kangkung,Sayur,1.83,2.41,3.05
2025-10-29,Melaka,Bendi,Sayur,4.63,5.57,6.63
2025-10-29,Melaka,Halia,Sayur,4.66,5.95,7.54
2025-10-29,Melaka,Pisang Cavendish,Buah,2.49,3.1,4.43
2025-10-29,Melaka,Betik,Buah,1.5,2.09,2.76
2025-10-29,Melaka,Tembikai,Buah,1.89,2.47,2.91
2025-10-29,Melaka,Nanas,Buah,1.69,2.34,3.2
2025-10-29,Negeri Sembilan,Cili Merah,Sayur,7.28,8.58,10.71
2025-10-29,Negeri Sembilan,Cili Akar,Sayur,7.42,10.54,14.42
2025-10-29,Negeri Sembilan,Kobis Bulat,Sayur,2.57,3.4,4.14
2025-10-29,Negeri Sembilan,Sawi Bulat,Sayur,2.68,3.32,4.65
2025-10-29,Negeri Sembilan,Tomato,Sayur,3.48,4.51,5.83
2025-10-29,Negeri Sembilan,Timun,Sayur,1.92,2.28,2.96
2025-10-29,Negeri Sembilan,Kacang Panjang,Sayur,3.14,4.19,5.14
2025-10-29,Negeri Sembilan,Terung,Sayur,2.71,3.81,5.37
2025-10-29,Negeri Sembilan,Bayam,Sayur,2.53,3.03,3.92
2025-10-29,Negeri Sembilan,Kangkung,Sayur,2.38,2.82,4.01
2025-10-29,Negeri Sembilan,Bendi,Sayur,3.67,5.2,6.24
2025-10-29,Negeri Sembilan,Halia,Sayur,4.16,5.04,6.99
2025-10-29,Negeri Sembilan,Pisang Cavendish,Buah,2.43,3.13,4.25
2025-10-29,Negeri Sembilan,Betik,Buah,1.59,2.02,2.82
2025-10-29,Negeri Sembilan,Tembikai,Buah,1.67,2.32,3.1
2025-10-29,Negeri Sembilan,Nanas,Buah,1.64,2.22,2.95
2025-10-29,Pahang,Cili Merah,Sayur,7.76,10.05,13.16
2025-10-29,Pahang,Cili Akar,Sayur,8.23,10.75,14.97
2025-10-29,Pahang,Kobis Bulat,Sayur,2.67,3.32,4.41
2025-10-29,Pahang,Sawi Bulat,Sayur,2.08,2.47,3.2
2025-10-29,Pahang,Tomato,Sayur,2.66,3.49,4.33
2025-10-29,Pahang,Timun,Sayur,1.55,2.0,2.72
2025-10-29,Pahang,Kacang Panjang,Sayur,3.86,4.66,5.99
2025-10-29,Pahang,Terung,Sayur,3.61,5.08,6.19
2025-10-29,Pahang,Bayam,Sayur,2.31,3.26,3.89
2025-10-29,Pahang,Kangkung,Sayur,2.07,2.54,3.44
2025-10-29,Pahang,Bendi,Sayur,3.17,3.88,5.36
2025-10-29,Pahang,Halia,Sayur,3.87,5.28,6.34
2025-10-29,Pahang,Pisang Cavendish,Buah,2.94,3.56,4.35
2025-10-29,Pahang,Betik,Buah,1.66,2.21,2.69
2025-10-29,Pahang,Tembikai,Buah,1.74,2.14,2.95
2025-10-29,Pahang,Nanas,Buah,2.02,2.64,3.62
2025-10-29,Perak,Cili Merah,Sayur,5.16,6.09,8.56
2025-10-29,Perak,Cili Akar,Sayur,9.33,11.06,15.28
2025-10-29,Perak,Kobis Bulat,Sayur,2.24,3.0,4.18
2025-10-29,Perak,Sawi Bulat,Sayur,2.59,3.44,4.21
2025-10-29,Perak,Tomato,Sayur,4.18,5.27,6.27
2025-10-29,Perak,Timun,Sayur,1.77,2.42,3.28
2025-10-29,Perak,Kacang Panjang,Sayur,4.14,5.26,6.22
2025-10-29,Perak,Terung,Sayur,4.17,5.06,6.79
2025-10-29,Perak,Bayam,Sayur,2.34,3.27,4.54
2025-10-29,Perak,Kangkung,Sayur,2.69,3.39,4.0
2025-10-29,Perak,Bendi,Sayur,3.81,4.98,6.65
2025-10-29,Perak,Halia,Sayur,4.99,5.9,7.94
2025-10-29,Perak,Pisang Cavendish,Buah,2.65,3.15,4.3
2025-10-29,Perak,Betik,Buah,2.13,2.88,3.51
2025-10-29,Perak,Tembikai,Buah,1.7,2.1,2.5
2025-10-29,Perak,Nanas,Buah,2.28,2.96,3.61
2025-10-29,Perlis,Cili Merah,Sayur,6.14,7.39,10.25
2025-10-29,Perlis,Cili Akar,Sayur,6.68,9.25,12.72
2025-10-29,Perlis,Kobis Bulat,Sayur,2.79,3.61,4.62
2025-10-29,Perlis,Sawi Bulat,Sayur,2.09,2.61,3.54
2025-10-29,Perlis,Tomato,Sayur,3.24,4.18,5.41
2025-10-29,Perlis,Timun,Sayur,1.4,1.83,2.46
2025-10-29,Perlis,Kacang Panjang,Sayur,3.34,4.49,6.38
2025-10-29,Perlis,Terung,Sayur,3.95,4.84,5.99
2025-10-29,Perlis,Bayam,Sayur,2.31,3.18,3.87
2025-10-29,Perlis,Kangkung,Sayur,1.41,1.77,2.45
2025-10-29,Perlis,Bendi,Sayur,3.34,4.71,5.83
2025-10-29,Perlis,Halia,Sayur,4.04,5.38,6.85
2025-10-29,Perlis,Pisang Cavendish,Buah,1.72,2.34,3.3
2025-10-29,Perlis,Betik,Buah,1.53,2.06,2.52
2025-10-29,Perlis,Tembikai,Buah,1.58,2.12,2.51
2025-10-29,Perlis,Nanas,Buah,1.48,1.81,2.53
2025-10-29,Pulau Pinang,Cili Merah,Sayur,5.88,6.98,9.51
2025-10-29,Pulau Pinang,Cili Akar,Sayur,8.56,10.81,14.72
2025-10-29,Pulau Pinang,Kobis Bulat,Sayur,3.12,3.83,4.78
2025-10-29,Pulau Pinang,Sawi Bulat,Sayur,3.82,4.58,5.97
2025-10-29,Pulau Pinang,Tomato,Sayur,3.74,4.93,5.86
2025-10-29,Pulau Pinang,Timun,Sayur,1.46,1.94,2.55
2025-10-29,Pulau Pinang,Kacang Panjang,Sayur,3.91,4.85,6.0
2025-10-29,Pulau Pinang,Terung,Sayur,4.22,5.05,6.99
2025-10-29,Pulau Pinang,Bayam,Sayur,1.68,2.38,3.36
2025-10-29,Pulau Pinang,Kangkung,Sayur,2.59,3.12,3.96
2025-10-29,Pulau Pinang,Bendi,Sayur,2.65,3.68,5.16
2025-10-29,Pulau Pinang,Halia,Sayur,3.81,5.33,6.47
2025-10-29,Pulau Pinang,Pisang Cavendish,Buah,2.41,3.11,4.14
2025-10-29,Pulau Pinang,Betik,Buah,1.76,2.23,2.95
2025-10-29,Pulau Pinang,Tembikai,Buah,1.4,1.87,2.24
2025-10-29,Pulau Pinang,Nanas,Buah,2.02,2.47,3.44
2025-10-29,Sabah,Cili Merah,Sayur,6.07,7.47,8.99
2025-10-29,Sabah,Cili Akar,Sayur,6.59,8.82,12.45
2025-10-29,Sabah,Kobis Bulat,Sayur,3.25,3.96,4.88
2025-10-29,Sabah,Sawi Bulat,Sayur,2.05,2.88,3.39
2025-10-29,Sabah,Tomato,Sayur,3.15,3.79,5.14
2025-10-29,Sabah,Timun,Sayur,2.29,2.76,3.91
2025-10-29,Sabah,Kacang Panjang,Sayur,3.62,4.35,6.06
2025-10-29,Sabah,Terung,Sayur,2.87,3.92,5.5
2025-10-29,Sabah,Bayam,Sayur,1.77,2.24,2.97
2025-10-29,Sabah,Kangkung,Sayur,2.49,3.26,3.93
2025-10-29,Sabah,Bendi,Sayur,2.85,3.77,4.55
2025-10-29,Sabah,Halia,Sayur,4.6,5.78,7.87
2025-10-29,Sabah,Pisang Cavendish,Buah,2.44,3.0,3.7
2025-10-29,Sabah,Betik,Buah,1.85,2.22,2.74
2025-10-29,Sabah,Tembikai,Buah,1.9,2.45,2.91
2025-10-29,Sabah,Nanas,Buah,1.52,2.16,2.86
2025-10-29,Sarawak,Cili Merah,Sayur,5.47,7.38,9.39
2025-10-29,Sarawak,Cili Akar,Sayur,7.92,9.67,13.16
2025-10-29,Sarawak,Kobis Bulat,Sayur,2.63,3.59,4.35
2025-10-29,Sarawak,Sawi Bulat,Sayur,3.42,4.51,5.41
2025-10-29,Sarawak,Tomato,Sayur,3.32,4.25,5.89
2025-10-29,Sarawak,Timun,Sayur,1.37,1.74,2.46
2025-10-29,Sarawak,Kacang Panjang,Sayur,2.52,3.51,4.98
2025-10-29,Sarawak,Terung,Sayur,3.34,4.12,5.01
2025-10-29,Sarawak,Bayam,Sayur,1.97,2.79,3.65
2025-10-29,Sarawak,Kangkung,Sayur,2.13,2.7,3.23
2025-10-29,Sarawak,Bendi,Sayur,3.06,4.24,5.93
2025-10-29,Sarawak,Halia,Sayur,3.4,4.77,6.5
2025-10-29,Sarawak,Pisang Cavendish,Buah,2.92,3.83,4.53
2025-10-29,Sarawak,Betik,Buah,2.37,2.82,3.6
2025-10-29,Sarawak,Tembikai,Buah,1.7,2.23,3.11
2025-10-29,Sarawak,Nanas,Buah,1.53,2.07,2.88
2025-10-29,Selangor,Cili Merah,Sayur,5.89,8.17,10.63
2025-10-29,Selangor,Cili Akar,Sayur,7.24,10.25,13.35
2025-10-29,Selangor,Kobis Bulat,Sayur,3.18,4.04,5.16
2025-10-29,Selangor,Sawi Bulat,Sayur,3.23,4.54,5.54
2025-10-29,Selangor,Tomato,Sayur,3.89,4.97,5.9
2025-10-29,Selangor,Timun,Sayur,2.0,2.37,3.36
2025-10-29,Selangor,Kacang Panjang,Sayur,4.22,5.12,6.76
2025-10-29,Selangor,Terung,Sayur,4.59,5.41,6.9
2025-10-29,Selangor,Bayam,Sayur,2.01,2.83,4.03
2025-10-29,Selangor,Kangkung,Sayur,1.9,2.62,3.28
2025-10-29,Selangor,Bendi,Sayur,4.1,5.19,6.22
2025-10-29,Selangor,Halia,Sayur,4.47,5.51,7.43
2025-10-29,Selangor,Pisang Cavendish,Buah,2.92,3.47,4.38
2025-10-29,Selangor,Betik,Buah,2.09,2.77,3.27
2025-10-29,Selangor,Tembikai,Buah,1.63,2.07,2.86
2025-10-29,Selangor,Nanas,Buah,2.31,3.13,3.74
2025-10-29,Terengganu,Cili Merah,Sayur,6.45,7.92,9.72
2025-10-29,Terengganu,Cili Akar,Sayur,8.01,9.56,12.7
2025-10-29,Terengganu,Kobis Bulat,Sayur,1.63,2.21,2.87
2025-10-29,Terengganu,Sawi Bulat,Sayur,2.33,2.86,3.83
2025-10-29,Terengganu,Tomato,Sayur,2.64,3.25,4.42
2025-10-29,Terengganu,Timun,Sayur,1.14,1.61,2.21
2025-10-29,Terengganu,Kacang Panjang,Sayur,4.53,5.62,6.65
2025-10-29,Terengganu,Terung,Sayur,3.56,4.32,6.02
2025-10-29,Terengganu,Bayam,Sayur,1.38,1.92,2.6
2025-10-29,Terengganu,Kangkung,Sayur,1.47,1.96,2.61
2025-10-29,Terengganu,Bendi,Sayur,2.34,3.1,4.16
2025-10-29,Terengganu,Halia,Sayur,3.02,4.27,5.34
2025-10-29,Terengganu,Pisang Cavendish,Buah,2.5,3.1,4.14
2025-10-29,Terengganu,Betik,Buah,1.58,2.13,2.86
2025-10-29,Terengganu,Tembikai,Buah,1.43,1.91,2.28
2025-10-29,Terengganu,Nanas,Buah,2.02,2.51,2.96
2025-10-29,W.P. Kuala Lumpur,Cili Merah,Sayur,7.49,10.16,12.13
2025-10-29,W.P. Kuala Lumpur,Cili Akar,Sayur,10.22,14.58,18.11
2025-10-29,W.P. Kuala Lumpur,Kobis Bulat,Sayur,2.57,3.23,4.51
2025-10-29,W.P. Kuala Lumpur,Sawi Bulat,Sayur,2.59,3.41,4.46
2025-10-29,W.P. Kuala Lumpur,Tomato,Sayur,3.54,4.44,5.61
2025-10-29,W.P. Kuala Lumpur,Timun,Sayur,1.84,2.61,3.3
2025-10-29,W.P. Kuala Lumpur,Kacang Panjang,Sayur,4.84,6.63,8.06
2025-10-29,W.P. Kuala Lumpur,Terung,Sayur,3.28,4.65,6.29
2025-10-29,W.P. Kuala Lumpur,Bayam,Sayur,2.93,3.79,4.87
2025-10-29,W.P. Kuala Lumpur,Kangkung,Sayur,1.95,2.64,3.45
2025-10-29,W.P. Kuala Lumpur,Bendi,Sayur,4.28,5.15,7.25
2025-10-29,W.P. Kuala Lumpur,Halia,Sayur,4.64,6.38,8.18
2025-10-29,W.P. Kuala Lumpur,Pisang Cavendish,Buah,2.56,3.57,4.41
2025-10-29,W.P. Kuala Lumpur,Betik,Buah,1.94,2.63,3.64
2025-10-29,W.P. Kuala Lumpur,Tembikai,Buah,2.06,2.7,3.58
2025-10-29,W.P. Kuala Lumpur,Nanas,Buah,2.43,2.94,3.75
2025-10-30,Johor,Cili Merah,Sayur,6.97,9.51,11.49
2025-10-30,Johor,Cili Akar,Sayur,8.12,11.5,14.67
2025-10-30,Johor,Kobis Bulat,Sayur,2.63,3.26,3.89
2025-10-30,Johor,Sawi Bulat,Sayur,3.47,4.36,6.22
2025-10-30,Johor,Tomato,Sayur,3.17,4.15,5.46
2025-10-30,Johor,Timun,Sayur,2.27,3.22,4.46
2025-10-30,Johor,Kacang Panjang,Sayur,3.92,5.5,6.58
2025-10-30,Johor,Terung,Sayur,3.54,4.93,5.97
2025-10-30,Johor,Bayam,Sayur,2.93,3.73,5.19
2025-10-30,Johor,Kangkung,Sayur,2.71,3.25,4.63
2025-10-30,Johor,Bendi,Sayur,2.98,3.6,5.11
2025-10-30,Johor,Halia,Sayur,5.47,7.31,8.68
2025-10-30,Johor,Pisang Cavendish,Buah,2.84,3.44,4.27
2025-10-30,Johor,Betik,Buah,2.0,2.39,3.27
2025-10-30,Johor,Tembikai,Buah,2.09,2.52,3.55
2025-10-30,Johor,Nanas,Buah,2.2,2.84,3.51
2025-10-30,Kedah,Cili Merah,Sayur,8.54,10.07,11.92
2025-10-30,Kedah,Cili Akar,Sayur,7.38,9.07,11.26
2025-10-30,Kedah,Kobis Bulat,Sayur,2.23,2.77,3.63
2025-10-30,Kedah,Sawi Bulat,Sayur,2.32,3.3,4.32
2025-10-30,Kedah,Tomato,Sayur,3.6,4.87,5.87
2025-10-30,Kedah,Timun,Sayur,2.18,2.93,3.79
2025-10-30,Kedah,Kacang Panjang,Sayur,3.8,4.62,5.89
2025-10-30,Kedah,Terung,Sayur,4.57,6.02,7.1
2025-10-30,Kedah,Bayam,Sayur,1.75,2.36,2.86
2025-10-30,Kedah,Kangkung,Sayur,2.03,2.68,3.3
2025-10-30,Kedah,Bendi,Sayur,3.6,4.33,5.13
2025-10-30,Kedah,Halia,Sayur,4.08,5.52,7.88
2025-10-30,Kedah,Pisang Cavendish,Buah,2.23,2.91,3.96
2025-10-30,Kedah,Betik,Buah,2.01,2.56,3.56
2025-10-30,Kedah,Tembikai,Buah,2.08,2.63,3.14
2025-10-30,Kedah,Nanas,Buah,1.95,2.37,3.38
2025-10-30,Kelantan,Cili Merah,Sayur,6.04,7.44,8.97
2025-10-30,Kelantan,Cili Akar,Sayur,7.29,9.88,13.77
2025-10-30,Kelantan,Kobis Bulat,Sayur,1.97,2.77,3.65
2025-10-30,Kelantan,Sawi Bulat,Sayur,1.94,2.56,3.46
2025-10-30,Kelantan,Tomato,Sayur,2.97,3.59,4.8
2025-10-30,Kelantan,Timun,Sayur,1.76,2.14,2.73
2025-10-30,Kelantan,Kacang Panjang,Sayur,2.75,3.7,5.12
2025-10-30,Kelantan,Terung,Sayur,3.47,4.7,6.33
2025-10-30,Kelantan,Bayam,Sayur,1.92,2.55,3.13
2025-10-30,Kelantan,Kangkung,Sayur,1.45,1.82,2.4
2025-10-30,Kelantan,Bendi,Sayur,2.47,3.16,4.13
2025-10-30,Kelantan,Halia,Sayur,4.9,5.97,7.08
2025-10-30,Kelantan,Pisang Cavendish,Buah,1.94,2.43,3.34
2025-10-30,Kelantan,Betik,Buah,1.72,2.15,2.85
2025-10-30,Kelantan,Tembikai,Buah,1.45,1.76,2.32
2025-10-30,Kelantan,Nanas,Buah,2.03,2.45,3.15
2025-10-30,Melaka,Cili Merah,Sayur,7.09,9.24,11.69
2025-10-30,Melaka,Cili Akar,Sayur,9.25,11.5,16.19
2025-10-30,Melaka,Kobis Bulat,Sayur,3.5,4.17,4.97
2025-10-30,Melaka,Sawi Bulat,Sayur,2.75,3.36,4.31
2025-10-30,Melaka,Tomato,Sayur,3.13,3.78,4.9
2025-10-30,Melaka,Timun,Sayur,1.89,2.3,3.23
2025-10-30,Melaka,Kacang Panjang,Sayur,4.58,5.54,7.76
2025-10-30,Melaka,Terung,Sayur,2.89,3.79,4.93
2025-10-30,Melaka,Bayam,Sayur,1.82,2.22,2.82
2025-10-30,Melaka,Kangkung,Sayur,1.93,2.31,3.23
2025-10-30,Melaka,Bendi,Sayur,3.87,4.9,5.87
2025-10-30,Melaka,Halia,Sayur,3.45,4.52,5.65
2025-10-30,Melaka,Pisang Cavendish,Buah,2.28,2.94,3.64
2025-10-30,Melaka,Betik,Buah,1.9,2.33,3.2
2025-10-30,Melaka,Tembikai,Buah,1.6,1.97,2.81
2025-10-30,Melaka,Nanas,Buah,2.21,2.79,3.42
2025-10-30,Negeri Sembilan,Cili Merah,Sayur,7.25,10.04,12.92
2025-10-30,Negeri Sembilan,Cili Akar,Sayur,8.28,10.73,13.5
2025-10-30,Negeri Sembilan,Kobis Bulat,Sayur,2.21,2.74,3.3
2025-10-30,Negeri Sembilan,Sawi Bulat,Sayur,3.3,4.08,5.74
2025-10-30,Negeri Sembilan,Tomato,Sayur,2.38,3.11,4.44
2025-10-30,Negeri Sembilan,Timun,Sayur,2.25,3.21,3.97
2025-10-30,Negeri Sembilan,Kacang Panjang,Sayur,4.83,6.14,7.48
2025-10-30,Negeri Sembilan,Terung,Sayur,4.42,5.38,6.46
2025-10-30,Negeri Sembilan,Bayam,Sayur,1.96,2.31,3.05
2025-10-30,Negeri Sembilan,Kangkung,Sayur,1.61,2.28,2.97
2025-10-30,Negeri Sembilan,Bendi,Sayur,3.46,4.56,6.02
2025-10-30,Negeri Sembilan,Halia,Sayur,4.59,5.89,7.64
2025-10-30,Negeri Sembilan,Pisang Cavendish,Buah,2.4,3.28,4.19
2025-10-30,Negeri Sembilan,Betik,Buah,1.96,2.35,3.34
2025-10-30,Negeri Sembilan,Tembikai,Buah,1.71,2.28,2.72
2025-10-30,Negeri Sembilan,Nanas,Buah,2.02,2.63,3.39
2025-10-30,Pahang,Cili Merah,Sayur,8.4,10.59,12.7
2025-10-30,Pahang,Cili Akar,Sayur,6.33,8.38,11.19
2025-10-30,Pahang,Kobis Bulat,Sayur,2.58,3.66,4.61
2025-10-30,Pahang,Sawi Bulat,Sayur,3.01,4.28,5.88
2025-10-30,Pahang,Tomato,Sayur,2.99,3.85,4.8
2025-10-30,Pahang,Timun,Sayur,2.24,3.19,3.82
2025-10-30,Pahang,Kacang Panjang,Sayur,4.57,5.89,7.78
2025-10-30,Pahang,Terung,Sayur,3.3,4.08,5.13
2025-10-30,Pahang,Bayam,Sayur,2.46,3.48,4.1
2025-10-30,Pahang,Kangkung,Sayur,1.69,2.34,3.02
2025-10-30,Pahang,Bendi,Sayur,2.94,3.7,4.38
2025-10-30,Pahang,Halia,Sayur,4.93,5.82,7.27
2025-10-30,Pahang,Pisang Cavendish,Buah,2.7,3.38,4.12
2025-10-30,Pahang,Betik,Buah,2.16,2.63,3.27
2025-10-30,Pahang,Tembikai,Buah,1.42,1.77,2.37
2025-10-30,Pahang,Nanas,Buah,1.65,2.02,2.81
2025-10-30,Perak,Cili Merah,Sayur,6.84,8.21,10.42
2025-10-30,Perak,Cili Akar,Sayur,7.26,9.83,13.06
2025-10-30,Perak,Kobis Bulat,Sayur,1.92,2.4,3.39
2025-10-30,Perak,Sawi Bulat,Sayur,3.01,3.87,4.94
2025-10-30,Perak,Tomato,Sayur,2.8,3.95,4.88
2025-10-30,Perak,Timun,Sayur,1.88,2.22,2.66
2025-10-30,Perak,Kacang Panjang,Sayur,3.67,5.0,5.99
2025-10-30,Perak,Terung,Sayur,3.12,3.87,4.99
